sector,code,region,nondis,estab,employ,wage,bea.comp.st,bea.earn.st,bea.empl.st,gdp.comp.st,us.comp.gdp.ratio,us.comp.out.ratio,st.output,st.gdp.est,gdp,taxsub.est,taxsub.st,surplus.est,surplus.st,check,output,jobs.1000output.ratio,earn.output.ratio,comp.output.ratio,valueadded.output.ratio,taxsub.output.ratio,surplus.output.ratio,Code,st.total.dem,rpc
266,326130,34000,0,18,399,23256306,28887815.55,30013819.07,426.4287719,29261286.14,0.638489209,0.286059629,102290862.3,45828943.93,44417392.35,266291.321,434419.8666,15817704.47,14398680.47,0,102290862.3,0.004168787,0.293416425,0.282408564,0.434226395,0.004246908,0.140762138,326130,91139449.1,0.791744206
267,326140,34000,0,8,366,20823059,25865358.3,26873550.99,391.1602269,26199753.64,0.594668757,0.195716682,133865715.5,44057726.78,42700729.47,2293218.321,3741089.245,15014721.42,13667733.93,0,133865715.5,0.002922034,0.200750064,0.193218691,0.318981819,0.027946582,0.102100331,326140,359638355.5,0.613935462
268,326150,34000,0,16,410,27404687,34040726.12,35367582.33,438.1849536,34480815.14,0.594052559,0.178400831,193277211.7,58043374.49,56255613.09,486303.7092,793341.6368,22331066.33,20327721.34,0,193277211.7,0.002267132,0.182988889,0.176123847,0.2910618,0.004104683,0.105173917,326150,243590128.4,0.754188432
269,326160,34000,0,13,980,48400826,60121075.71,62464504.65,1047.368914,60898339.53,0.496605744,0.160560527,379285872.8,122629148.5,118852116.9,899924.6449,1468110.724,58929548.3,53642912.47,0,379285872.8,0.002761423,0.164689774,0.158511244,0.313357616,0.003870723,0.141431349,326160,590563465.5,0.724396751
270,326190,34000,0,159,5261,301090017,373998900.5,388576814.1,5622.661076,378834073.7,0.672211584,0.193749784,1955274814,563563738.7,546205728.2,16842868.51,27476962.69,162218830.6,147665997.5,0,1955274814,0.002875637,0.198732583,0.191276898,0.279349851,0.014052737,0.075521863,326190,2979380292,0.775719568
271,326210,34000,0,6,121,3862475,4797772.499,4984782.441,129.3179985,4859799.582,0.807478712,0.245001123,19835825.71,6018486.324,5833114.304,562579.1471,917775.1535,560419.5342,510143.6696,0,19835825.71,0.006519416,0.251301988,0.2418741,0.294069649,0.046268563,0.025718298,326210,285101042.4,0.075742784
272,326220,34000,0,18,314,18506616,22987989.12,23884026.3,335.5855499,23285184.94,0.911270983,0.346715328,67159375.52,25552426.63,24765400.68,178168.3502,290658.6315,2019241.303,1838092.902,0,67159375.52,0.004996853,0.355632049,0.342290096,0.368755672,0.004327894,0.027369118,326220,63132390.92,0.608060702
273,326290,34000,0,43,1111,60827192,75556483.59,78501561.47,1187.37435,76533301.13,0.606272435,0.208566229,366949632.7,126235825.1,122347706.3,6148590.57,10030630.68,42023073.89,38253136.83,0,366949632.7,0.003235797,0.213930072,0.205904236,0.333418255,0.02733517,0.104246287,326290,388706333,0.636427991
274,420000,34000,0,17973,211947,17460973286,20547480000,22791213000,234931,2.03E+10,0.498556647,0.33808077,60183843056,40811811671,4.25E+10,8652067434,8.25E+09,12650249072,1.39E+10,0,60183843056,0.003903556,0.378693215,0.341411897,0.70587051,0.137096596,0.230693144,420000,36485207797,0.927029596
275,441000,34000,0,2399,44898,2457660105,2966147000,3534238000,53347.43429,2985498185,0.579975521,0.449011123,6649051727,5147627920,5238304570,1220692956,1078852633,979491608,1130565836,0,6649051727,0.008023315,0.531540157,0.446100756,0.787827315,0.162256616,0.170034147,441000,4015922553,0.927113628
276,445000,34000,0,7177,109727,2690639191,3451399000,4044438000,130376.7188,3268514798,0.619103236,0.413975159,7895437034,5279434202,5372432650,852721380.9,753638089,1193663809,1377771397,0,7895437034,0.01651292,0.512250048,0.437138436,0.680447786,0.095452359,0.174502234,445000,4626063051,0.927790208
277,452000,34000,0,1349,73092,1609309755,2052902000,2071108000,86847.31318,1954945415,0.625701283,0.402048457,4862462169,3124406912,3179444059,935054049.6,826403984.8,255007781.2,294339515.3,0,4862462169,0.017860769,0.425938121,0.422193927,0.653875331,0.169955869,0.060533019,452000,5188486540,0.937163879
278,4A0000,34000,0,20603,218599,7047443708,8675714000,10964029000,259737.5337,8561041602,0.550761548,0.350774077,24406141025,15544007454,15817818721,3052834119,2698105293,4053172510,4678323252,0,24406141025,0.010642302,0.449232387,0.355472583,0.648108142,0.110550262,0.191686316,4A0000,20364550024,0.918528556
279,481000,34000,0,136,15207,1203176805,1605058000,1611683000,20735.6071,1.61E+09,0.580251581,0.25578056,6282729230,2769488359,3.20E+09,728453253.8,6.76E+08,615534617.9,9.19E+08,0,6282729230,0.003300414,0.256525937,0.255471459,0.509651122,0.107596552,0.14627401,481000,4945123058,0.920284558
280,482000,34000,0,3,4,302029,236018000,231455000,5.454226894,2.29E+08,0.589593078,0.309789244,739212237.5,388403474.2,2.17E+08,0,-2.80E+07,89058302,1.60E+07,0,739212237.5,7.38E-06,0.313110347,0.319283134,0.293555746,-0.037878161,0.021644663,482000,1607582789,0.45982841
281,483000,34000,0,76,1389,107256244,144371000,173264000,1893.980289,1.66E+08,0.391576939,0.118890958,1396237383,423926905.7,3.44E+08,15542592.34,1.40E+07,193754940.7,1.64E+08,0,1396237383,0.001356489,0.124093512,0.103400039,0.246376443,0.010026948,0.117458537,483000,1363182309,0.913280316
282,484000,34000,0,3210,34310,1716379700,2261999000,3098346000,46783.63119,2.23E+09,0.624276517,0.271211581,8211301279,3567329444,3.58E+09,83423538.4,1.08E+08,1262417978,1.25E+09,0,8211301279,0.005697469,0.377327039,0.275473877,0.436228057,0.013152605,0.151863871,484000,7883864465,0.913877937
283,485000,34000,0,963,26423,698669635,963466000,1446758000,36029.25931,9.46E+08,0.542944085,0.318509428,2970084770,1742352529,1.77E+09,71203765.69,7.60E+07,738242259.4,7.49E+08,0,2970084770,0.012130718,0.487110003,0.324390068,0.596279277,0.025588495,0.252181354,485000,1692549220,0.928391643
284,486000,34000,0,33,398,40388623,50912000,52690000,542.695576,3.90E+07,0.354346036,0.182882535,213251637.4,110061905.8,1.00E+08,15579845.77,3.10E+07,48985550.65,3.00E+07,0,213251637.4,0.00254486,0.247078994,0.238741426,0.468929576,0.145368169,0.140678873,486000,1189133090,0.179333701
285,48A000,34000,0,1468,21386,1526895995,1846173000,2144044000,29161.02409,1836877308,0.700370544,0.347124884,5291690090,2622722107,3048092015,85747466.93,107123168,827550685.8,1114354070,0,5291690090,0.00551072,0.405171876,0.348881542,0.576014839,0.020243659,0.210585664,48A000,4801014310,0.915830044
286,492000,34000,0,451,21407,929434455,1144902000,1213382000,29189.65878,1118122692,0.72116169,0.372492837,3001729380,1550446601,1801907985,31919680.87,39876832.03,470563295.4,633645929.6,0,3001729380,0.009724281,0.404227646,0.38141413,0.600289952,0.013284619,0.211093623,492000,3163526380,0.948855492
287,493000,34000,0,623,25588,1231208545,1484691000,1485854000,34890.68944,1.57E+09,0.757232857,0.452650637,3468458609,2073338453,2.04E+09,29501526.53,4.20E+07,464772377,4.24E+08,0,3468458609,0.010059422,0.428390293,0.428054986,0.587004266,0.012109125,0.122244503,493000,2733950148,0.920242419
288,511110,34000,0,151,6721,413574731,509533866.6,527242281.5,8306.197475,605648257.5,0.662579733,0.356391503,1699390286,914076037.9,846377912.4,9116480.322,10681937.73,276436252.6,260429812,0,1699390286,0.004887752,0.310253793,0.299833341,0.498047988,0.006285747,0.153248971,511110,312241174.7,0.933108006
289,511120,34000,0,231,3416,313747154,386543926.7,399977931.1,4221.688822,459458479.6,0.526146276,0.247251477,1858263844,873252364.6,808577714.2,5751011.253,6738559.392,377396549.8,355544222.6,0,1858263844,0.002271846,0.21524281,0.208013479,0.435125355,0.003626266,0.1913314,511120,679795335,0.86860734
290,511130,34000,0,109,3232,306584942,377719911.9,390847245.2,3994.291064,448969973.2,0.210620868,0.155891817,2880009878,2131649999,1973776143,28792509.12,33736681.13,1529265189,1440716411,0,2880009878,0.001386902,0.135710384,0.131152297,0.685336588,0.011714085,0.500247038,511130,944215384.4,0.874420655
291,5111A0,34000,0,126,1671,166758999,205451037.5,212591313,2065.117688,244205677,0.309929476,0.185561617,1316035507,787939501.1,729583275.7,3733747.027,4374895.995,499730166.1,470794376.7,0,1316035507,0.001569196,0.161539192,0.156113598,0.554379629,0.003324299,0.357736835,5111A0,792778963.1,0.927172955
292,511200,34000,0,365,4846,609603746,751046257.3,777148229.2,5988.964881,892717612.7,0.470278436,0.320410562,2786167872,1898274608,1757684955,20882106.72,24467925.76,910219457.5,857515177.6,0,2786167872,0.002149535,0.27893087,0.269562457,0.63086111,0.008781928,0.307775847,511200,3736437693,0.745674918
293,512100,34000,0,403,6629,224274859,304025639.1,328751662.6,8192.498596,344832312.5,0.387816415,0.211526393,1630209393,889163787.1,1037605501,56012391.07,97403654.07,579176082.8,595229746.2,0,1630209393,0.005025427,0.201662231,0.18649484,0.636486028,0.059749168,0.365124719,512100,2859645391,0.570073967
294,512200,34000,0,73,286,22222260,30124360.92,32574337.38,353.4552117,34167687.53,0.187725306,0.099384513,343792877.1,182008958.7,212394498.7,1493039.915,2596345.927,171029636.4,175770253.8,0,343792877.1,0.001028105,0.09474989,0.087623575,0.617797845,0.007552064,0.511267875,512200,664639291.4,0.517262343
295,515100,34000,0,96,2255,176051594,210360547.6,1120980861,2786.8584,211972051.2,0.419846109,0.245214362,864435709,504880352,663161969.8,15873229.08,398182.147,368845111.7,479116530.3,0,864435709,0.003223905,1.296777596,0.243350136,0.767161702,0.000460627,0.554253515,515100,423479970.4,0.93139421
296,515200,34000,0,36,1179,175966987,210259452.4,1120442139,1457.075855,211870181.5,0.217911162,0.126992422,1668368693,972277784.9,1277090005,14200917.13,356231.9705,984635095.7,1279005565,0,1668368693,0.000873354,0.671579456,0.126026971,0.765472291,0.000213521,0.766620455,515200,928896069,0.928882682
297,517110,34000,0,455,27098,3090535014,3766792853,3889130062,33489.26338,3721108292,0.305860881,0.186843064,19915688646,12166015754,15980100911,1816039059,45555591,9276374116,12049676244,0,19915688646,0.001681552,0.195279718,0.189136962,0.802387565,0.002287422,0.605034376,517110,10362469061,0.930250777
298,517210,34000,0,184,1932,163279279,199007362.3,205470687,2387.676465,196593753.6,0.228335529,0.113504285,1732038158,860986262.6,1130908231,148439686,3723630.055,724255317.4,940781601.1,0,1732038158,0.001378536,0.118629423,0.114897793,0.65293494,0.002149855,0.543164478,517210,3965998121,0.436721881
299,517A00,34000,0,360,2926,259507457,316291784.4,326564251.1,3616.118704,312455722.3,0.678659187,0.41992025,744083482.9,460401521.6,604738882.8,38523400.48,966364.8295,155831921.3,202420059.5,0,744083482.9,0.004859829,0.438881199,0.425075669,0.812729884,0.001298732,0.272039447,517A00,880787173.8,0.844793731
300,518200,34000,0,516,7344,775176654,951875000,1013661000,9076.136625,703717592.7,0.533517056,0.266064928,2644909260,1319016110,1371969769,34607509.93,42854629.42,605358923.8,620686369.1,0,2644909260,0.003431549,0.383249821,0.359889473,0.518720922,0.016202684,0.234672084,518200,3707928393,0.713311849
301,5191A0,34000,0,136,3159,263922134,296483588.6,325606553.8,3904.073475,239592675.9,0.460508995,0.299899986,798908593.7,520277949.7,541165200.9,17928026.62,22200353,274025731.4,280963953.1,0,798908593.7,0.004886759,0.407564215,0.371110776,0.677380623,0.027788352,0.35168473,5191A0,271076001.4,0.93707417
302,519130,34000,0,207,2080,248607414,279279411.4,306712446.2,2570.583358,225689731.5,0.37388664,0.230824507,977754634,603631442.1,627865030.2,10453825.66,12945017.58,382660858.3,392349677.8,0,977754634,0.002629068,0.313690609,0.285633432,0.64214989,0.013239536,0.401276214,519130,903637761.2,0.915204518
303,52A000,34000,1,3350,49371,3689445386,38960000,68241000,92588.51461,3931171742,0.404167166,0.244758503,16061430739,9726598472,5977270017,178132409.1,426148970.6,3383301416,1058673128,0,16061430739,0.005764649,0.00424875,0.002425687,0.372150533,0.026532441,0.065913999,52A000,21108615271,0.76089457
304,522A00,34000,0,1339,19292,1693850009,6369160000,6546806000,36179.49047,1804828258,0.73659823,0.365738809,4934746361,2450220738,1505729983,66400527.76,158851029.4,330211415.3,103326871.9,0,4934746361,0.007331581,1.326675278,1.290676265,0.305128141,0.032190313,0.020938639,522A00,9740463535,0.50662336
305,523A00,34000,0,1184,28039,5077462527,6133514129,7306093252,52583.28495,6180635212,0.982103279,0.501995786,12312125686,6293264002,5920576319,105958902.6,121962979.6,0,0,0,12312125686,0.004270853,0.593406325,0.498168577,0.480873609,0.009905924,0,523A00,27261841681,0.451624869
306,523900,34000,0,1869,14244,2018753283,2438629871,2904836748,26712.66132,2457364788,0.973642334,0.3166219,7761196512,2523888601,2374423681,62584266.52,72037020.37,0,0,0,7761196512,0.003441823,0.374276923,0.314207979,0.305935261,0.00928169,0,523900,1.15E+11,0.067505172
307,524100,34000,0,848,40324,4684875011,6089547547,6345442662,75622.11143,5824556251,0.429190179,0.245718096,23704221839,13571038038,14224600872,980787125.9,807186797.6,7138754746,7645273992,0,23704221839,0.003190238,0.267692511,0.256897172,0.600087232,0.034052449,0.322527946,524100,19091006624,0.919605353
308,524200,34000,0,3127,31142,3059230233,3976483453,4143583338,58402.53432,3803443749,0.657162902,0.33677938,11293576661,5787672642,6066399128,67816855.5,55813202.44,2011969817,2154726008,0,11293576661,0.005171305,0.366897349,0.352101338,0.537154819,0.004942031,0.190792171,524200,11774759809,0.910839552
309,525000,34000,1,41,77,33318286,15409000,295388000,144.402901,7.75E+08,0.023758905,0.005464434,1.42E+11,32619348509,9.88E+08,131372198,8.60E+07,833190854.5,1.27E+08,0,1.42E+11,1.02E-06,0.002082746,0.000108647,0.006966272,0.000606376,0.000895462,525000,6696267300,0.948190751
310.1,5310HS,34000,1,4396.572824,23869.90269,356056156.6,435293124.1,653491293.3,114151.9813,444003751.8,0.010310198,0.00934301,47522561301,43064522345,68468057901,8588793369,13934896949,59173345300,55529649219,1,75555870625,0.001510829,0.008649113,0.005761209,0.906191105,0.184431691,0.734948175,5310HS,41786889682,0.929021815
310.2,531ORE,34000,1,2574.427176,13977.09731,1713703246,2095071876,3145262707,66842.05506,2136996248,0.214076713,0.07679582,27826986654,9982385387,15870942099,859873731.5,1395103051,11613469256,10898350781,0,27826986654,0.002402059,0.113029224,0.075289211,0.570343541,0.050134895,0.391646818,531ORE,32070029697,0.867694446
311,532100,34000,0,514,6946,506550288,592687919.8,817172168.7,33217.54898,537211429,0.261989154,0.17627395,3047593976,2050510183,2265101293,398480511.7,209836244.8,1273120188,1392589818,0,3047593976,0.010899598,0.268136824,0.194477324,0.743242476,0.068853084,0.456947293,532100,3358412298,0.907450815
312,532A00,34000,0,497,5250,229805183,268882989.7,370724100.3,25106.8431,243715132.9,0.451686107,0.321852463,757226248.4,539567476.2,596034586.1,83887952.23,44174639.33,242926091.9,265722282.4,0,757226248.4,0.03315633,0.489581682,0.355089368,0.787128797,0.058337438,0.350915308,532A00,1213399406,0.624053584
313,532400,34000,0,288,3392,252130003,295004090.5,406738731,16221.41177,267391258.9,0.21311276,0.159249564,1679070590,1254693801,1386000701,112822244.2,59411176.6,977804022.3,1069561176,0,1679070590,0.009660947,0.2422404,0.175694871,0.825457077,0.03538337,0.636995956,532400,1985269379,0.845764614
314,533000,34000,0,47,656,113794289,124456000,127323000,3137.159823,120682179.2,0.045161939,0.023640644,5104860018,2672209856,2951863419,166311125.5,87577939.26,2652240417,2901126724,0,5104860018,0.000614544,0.024941526,0.024379905,0.578245713,0.017155796,0.568306812,533000,4927024169,0.913691999
315,541100,34000,0,6177,38321,3227881947,3781899881,4641849891,58991.11433,3.91E+09,0.510697484,0.38116051,10260769135,7658154034,6.75E+09,602339105.8,4.42E+08,2699963572,2.40E+09,0,10260769135,0.00574919,0.452388104,0.368578596,0.657747963,0.043076693,0.23351076,541100,11619795652,0.883042133
316,541511,34000,0,4027,28628,2963740086,3472421998,4262001158,44069.76908,3212058326,0.871614026,0.606430737,5296661480,3685184303,3855416776,70771005.7,141694299.3,424210432.6,476485868.1,0,5296661480,0.008320292,0.804658024,0.655586922,0.727895636,0.026751625,0.08995966,541511,5640929542,0.938969622
317,541512,34000,0,4099,33506,3655305203,4282683983,5256505144,51578.93261,3961566525,0.843198691,0.535268124,7401088066,4698259813,4915290040,108943748.1,218121925.8,661780163.6,743331308,0,7401088066,0.006969101,0.710234103,0.578655996,0.664130733,0.029471603,0.100435409,541512,3469702557,0.932187337
318,54151A,34000,0,720,6010,791093075,926872436.9,1137629989,9251.757447,857375149.2,0.783188561,0.541454942,1583465369,1094723790,1145293184,30059545.81,60183774.96,218283728.3,245182823.9,0,1583465369,0.005842728,0.71844324,0.585344306,0.723282748,0.038007636,0.154839398,54151A,2137244750,0.740890985
319,541200,34000,0,3888,34431,2963664810,3472333802,4261892908,53002.87199,3390747653,0.680326853,0.538973449,6291121875,4983997969,4839570161,58510998.05,113433867.7,1488523482,1338782413,0,6291121875,0.008425027,0.677445612,0.551941907,0.769269815,0.018030785,0.212805035,541200,6046535112,0.913841104
320,541300,34000,0,3417,36450,3215134413,3766964423,4623518323,56110.90831,3678455616,0.832903584,0.433083696,8493636804,4416424286,4288443801,61736525.06,119687119.5,654847064.7,588971382.6,0,8493636804,0.006606229,0.544350839,0.443504297,0.504900775,0.014091387,0.069342662,541300,15195767131,0.55894755
321,541400,34000,0,972,3689,225652580,264382489.7,324499291.2,5678.824163,258170543.9,0.397310822,0.263493128,979799914.1,649794894.5,630964940.5,26280903.35,50950156.62,353994837.7,318384001.8,0,979799914.1,0.005795902,0.331189344,0.269833142,0.643973256,0.052000573,0.324947979,541400,2076860164,0.471769805
322,541610,34000,0,6183,35457,3171876133,3716281502,4561310830,54582.29015,3628963544,0.740141193,0.452315852,8023073989,4903069275,4760986643,65776929.99,127520155.6,1171407377,1053567252,0,8023073989,0.006803164,0.568524089,0.463199206,0.593411783,0.015894177,0.131317155,541610,8026117078,0.912393798
323,5416A0,34000,0,826,5212,431074779,505062354.3,619906319.1,8023.3211,493195381,0.883463676,0.538039732,916652343.4,558252019.4,542074822.7,7000451.764,13571607.83,56143065.35,50495238.66,0,916652343.4,0.008752851,0.676272006,0.550985723,0.591363592,0.014805622,0.055086576,5416A0,1373696013,0.667289076
324,541700,34000,0,705,27147,4511308047,5285606985,6487478511,41789.92669,5161416068,0.884297859,0.399359093,12924248278,5836739302,5667600497,49419329.41,95808067.93,606334182.5,545338753.1,0,12924248278,0.003233451,0.501961768,0.408968233,0.438524576,0.007413048,0.042195008,541700,11772185139,0.915697453
325,541800,34000,0,1422,12785,937404793,1098296386,1348033295,19681.15124,1072490752,0.457080536,0.271018556,3957259491,2346393398,2278398897,26247326.71,50885062.39,1210739781,1088942932,0,3957259491,0.00497343,0.340648193,0.277539643,0.575751705,0.012858662,0.275176024,541800,13413501083,0.295020626
326,5419A0,34000,0,1097,10846,1102717321,1291982351,1585760682,16696.26643,1261625861,0.260676436,0.168935198,7468105370,4839815526,4699565880,58087963.95,112613741.7,3416525286,3072832925,0,7468105370,0.002235676,0.212337749,0.173000016,0.629284892,0.015079292,0.411460842,5419A0,2382163126,0.937843645
327,541920,34000,0,365,1638,46012765,53910171.85,66168574.85,2521.527238,52643495.44,0.32781457,0.17529511,300313543,160589248.7,155935644.7,9490879.666,18399740.64,95302201,85715080.84,0,300313543,0.008396315,0.220331638,0.179512956,0.519242799,0.061268434,0.285418633,541920,375226103.1,0.800353548
328,541940,34000,0,614,7954,329769250,386369237.7,474224083.3,12244.33922,377291084.6,0.837468354,0.404615322,932468604.5,450513840.4,437458713.4,15541782.14,30130480.05,55559102.42,49970020.68,0,932468604.5,0.013131101,0.508568418,0.414350935,0.469140421,0.032312595,0.053588958,541940,622220827.3,0.924747227
329,550000,34000,0,1334,82816,12470988890,14633145000,14335181000,88819,1.36E+10,0.845456752,0.508284592,26845196966,16139205187,1.61E+10,586419466.8,5.46E+08,1906826751,1.94E+09,0,26845196966,0.003308562,0.533994257,0.545093598,0.600964114,0.020338834,0.072340687,550000,17006209602,0.926009757
330,561100,34000,0,1280,12913,1268777932,1542683978,1810870233,16112.60779,1485237603,0.984757287,0.774383697,1917960837,1508227076,1598029227,19370860.88,29330207.67,4987440.043,5651051.075,0,1917960837,0.008400906,0.944164343,0.804335494,0.833191792,0.015292391,0.002946385,561100,1792409097,0.914822444
331,561200,34000,0,155,4439,205386750,249726008.5,293139360.7,5538.903893,240426726.1,0.522362697,0.281275163,854774106.7,460267793.7,487672843.3,7126812.215,10790996,225803929.3,255848597,0,854774106.7,0.006479962,0.34294366,0.292154391,0.57052833,0.012624383,0.299317206,561200,1092363132,0.78249996
332,561300,34000,0,2345,106604,3296445928,4008088564,4704870456,133018.5426,3858835598,0.763600655,0.602222148,6407661380,5053473398,5354364947,35647426.53,53975217.18,1230120939,1393796456,0,6407661380,0.020759297,0.734257036,0.62551504,0.835619211,0.008423544,0.217520305,561300,6398277765,0.91246172
333,561400,34000,0,1342,16678,944855434,1148832513,1348550079,20810.50668,1106052356,0.769707806,0.48197962,2294811461,1436976924,1522536731,28636082.29,43359055.93,321992241.8,364835384.2,0,2294811461,0.009068504,0.587651797,0.500621743,0.663469203,0.018894387,0.158982727,561400,3543425869,0.64762508
334,561500,34000,0,839,5455,342413986,416334929,488712231.7,6806.650313,400831473.4,0.621772098,0.293193979,1367120412,644659795.1,683043827,10756880.89,16287430.5,247589352.6,280532711.2,0,1367120412,0.004978823,0.357475631,0.304534206,0.499622287,0.011913677,0.205199709,561500,1614038275,0.847018583
335,561600,34000,0,976,28740,943896046,1147666011,1347180787,35861.25206,1104929291,0.807879424,0.567183837,1948097280,1367690844,1449125253,37047178.07,56094637.87,241359600.4,273474050.3,0,1948097280,0.018408348,0.691536712,0.58912151,0.743866986,0.028794577,0.140380079,561600,1617537641,0.918680102
336,561700,34000,0,7373,63337,1754847142,2133686678,2504615168,79030.76276,2054232579,0.571878267,0.357486378,5746324065,3592080163,3805958119,92514937.23,140080626.2,1536898448,1741392688,0,5746324065,0.013753273,0.435863891,0.371313322,0.662329182,0.024377432,0.303044637,561700,4848381268,0.918182486
337,561900,34000,0,847,12828,790577941,961249319.2,1128356684,16006.54633,925454373.6,0.833616546,0.422085105,2192577663,1110167952,1176269053,36378277.74,55081828.69,159276321.2,180469062,0,2192577663,0.007300333,0.514625641,0.438410614,0.536477714,0.025121951,0.082309085,561900,1863253382,0.917957701
338,562000,34000,0,832,12859,780578427,1015225000,1056529000,16045.22757,1.05E+09,0.578771639,0.272183884,3857686155,1814187027,1.92E+09,148766785.4,2.19E+08,659516596.1,6.50E+08,0,3857686155,0.004159288,0.273876349,0.263169413,0.49744845,0.056769781,0.168494785,562000,4221532540,0.913811778
339,611100,34000,0,602,27055,1183142991,1570605116,1678066510,45050.43627,1536716457,0.88674303,0.591459623,2598176440,1732989610,1842475789,141923969.7,216721267.6,66831056.64,93733928.11,0,2598176440,0.017339252,0.645863185,0.604502871,0.709141905,0.083412837,0.036076814,611100,1093534284,0.933992819
340,611A00,34000,0,178,20065,1230844402,1633928046,1745722018,33411.08866,1598673079,0.840705762,0.511207984,3127245916,1901584538,2021722146,105648643.4,161327984,216400044.4,303511978.2,0,3127245916,0.01068387,0.55822985,0.522481471,0.646486461,0.051587879,0.097054081,611A00,4797042666,0.651911216
341,611B00,34000,0,2833,27467,1110689257,1474423838,1575304472,45736.47507,1442610464,0.937614159,0.54540292,2645036195,1538597141,1635802065,28127099.81,42950748.46,73975302.8,103754093.7,0,2645036195,0.017291436,0.5955701,0.557430496,0.618442223,0.016238246,0.039225964,611B00,1663652699,0.926178768
342,621100,34000,0,8450,73327,6093593244,7585087765,9995497055,85598.77835,7346207103,0.868531374,0.547691127,13413047504,8458194285,9097140782,160750053.5,217347819.2,1035279554,1271993704,0,13413047504,0.006381755,0.745207012,0.565500701,0.678230714,0.016204209,0.094832565,621100,9801503980,0.922380854
343,621200,34000,0,4556,28455,1360793005,1693866650,2232148082,33217.14018,1640520927,0.68067636,0.430149208,3813841564,2410133544,2592199164,62171724.71,84061488.56,765620812.9,940678148.2,0,3813841564,0.008709628,0.585275514,0.444136606,0.679681922,0.022041159,0.24664846,621200,2742348105,0.922816402
344,621300,34000,0,4067,23583,1029516126,1281504994,1688745046,27529.77743,1241145967,0.627893428,0.425017822,2920220993,1976682526,2126004513,56023960.99,75749186.27,735076290.9,903149695.5,0,2920220993,0.009427292,0.578293578,0.438838361,0.728028638,0.025939539,0.309274434,621300,1738838961,0.927433224
345,621400,34000,0,897,20648,1102184439,1371959920,1807944980,24103.58497,1328752155,0.618294115,0.330897518,4015600245,2149061625,2311405425,35807847.81,48415272.43,846469206.4,1040012330,0,4015600245,0.006002486,0.450230319,0.341657495,0.575606456,0.012056796,0.258992994,621400,2249069526,0.928758404
346,621500,34000,0,680,13640,880435682,1095934968,1444204087,15922.74792,1061420184,0.742351878,0.459687733,2309002628,1429807366,1537817466,23820588.09,32207472.17,372329025.5,457461150.9,0,2309002628,0.006895942,0.625466628,0.474635652,0.666009405,0.013948651,0.198120671,621500,1140870591,0.931236098
347,621600,34000,0,643,39823,1052252484,1309806402,1726040151,46487.65326,1268556066,0.834763444,0.554391101,2288197022,1519659342,1634457014,24207062.44,32730018.54,245913015.3,302140427.6,0,2288197022,0.020316281,0.754323222,0.572418541,0.714299074,0.014303846,0.132043012,621600,1833652890,0.919755052
348,621900,34000,0,367,8190,320512308,398962301.6,525745599.1,9560.652893,386397598.2,0.73041218,0.40940176,943810300.1,529013081.8,568975636.9,4799062.451,6488742.837,148589839.3,182564544.4,0,943810300.1,0.010129846,0.557045838,0.422714503,0.602849574,0.00687505,0.193433516,621900,1091887479,0.864384214
349,622000,34000,0,151,142028,8422325648,10546706000,10656605000,165797.3637,10572582725,0.908199499,0.504720587,20947397418,11641255849,12135640954,303905002,419437781,810194041.3,1110294747,0,20947397418,0.007914939,0.508731695,0.503485268,0.579338842,0.020023384,0.053003947,622000,18338108722,0.917008068
350,623A00,34000,0,674,72090,2441332315,3113810272,3318182387,84154.75788,3064615278,0.873948164,0.531697671,5763830547,3506632780,3655553741,339464078.8,468515026.1,121325183.5,166264755.1,0,5763830547,0.014600491,0.575690482,0.540232792,0.634222972,0.081285357,0.028846225,623A00,3876937323,0.924547547
351,623B00,34000,0,1008,21232,634748015,809592728.1,862729613.1,24785.3214,796801997.3,0.930371797,0.636230888,1252378676,856433954.5,892805304.4,30465429.71,42047192.87,31698999.25,43440497.67,0,1252378676,0.019790597,0.688872806,0.646444038,0.712887661,0.033573865,0.034686392,623B00,970031938.4,0.920750852
352,624100,34000,0,2873,33340,920451712,1186042340,1351827867,38919.67857,1177096779,0.874867417,0.554739018,2121892892,1345457330,1316661628,20334937.05,76917461.41,144422333.5,100856974.1,0,2121892892,0.018341962,0.637085817,0.558954858,0.620512766,0.036249455,0.047531605,624100,1659969448,0.920462627
353,624A00,34000,0,490,10030,293734965,378490366,431395917.9,11708.58956,375635654.4,0.866167086,0.440720882,852320981.2,433675742.6,424394142,5540652.987,20957673.05,51232405.65,35778021.87,0,852320981.2,0.013737301,0.506142554,0.44407022,0.497927602,0.024588944,0.041977169,624A00,964698187.8,0.883510503
354,624400,34000,0,2200,32290,754808101,972603293.6,1108554215,37693.95384,965267566.8,0.70234046,0.437806048,2204783538,1374358480,1344944230,17481660.91,66124865.54,382853820,267365004.1,0,2204783538,0.017096442,0.502795035,0.441133235,0.610011916,0.029991545,0.121265875,624400,1185933683,0.929590939
355,711100,34000,0,239,2483,156542224,184717890.2,279547028.4,4997.465784,182090399,0.437612857,0.239962374,758828959.9,416099290,414497690.5,51756076.74,52940631.82,181352095.4,179304559.8,0,758828959.9,0.00658576,0.368392672,0.243424935,0.546233358,0.069766225,0.23629114,711100,884724371.8,0.857700979
